dog_id,tbp_anaplasma,tbp_mycoplasma,tbp_ecanis,tbp_bgibsoni,tbp_bvogeli,tbp_hcanis,tbp_infecnum,tbp_infstat,tbp_comb,sam_date,sam_country,sam_long,sam_lat,dog_clinic,sam_avrf,sam_popdensity,sam_popdensitygrp,sam_rainfall,sam_precipitation,sam_temp_min,sam_temp_max,sam_temp_av,sam_rh_night,sam_rh_day,sam_daysrain,sam_temp,dog_clinic_type,dog_province,dog_zone,dog_breedgrp,dog_breed,dog_age_mo,dog_agegrp,dog_sex,dog_neuterstat,hx_exint,hx_cough,hx_dyspnoea,hx_dyspnoea_fq,hx_skin,hx_weightloss,hx_tkfvr,hx_epistaxis,hx_seizure,dog_dewrmed,dw_last,dw_type,dw_drug,dw_fq,dog_tkrx,tk_last,tk_fq,tk_roa,tk_topical,tk_systemic,tk_drug,tk_proper,tk_fqproper,tk_properlast,tk_anyproper,dog_condition,dog_bcs,dog_temp,cs_pyrexia,cs_eyes,cs_eyes_data,cs_ears,cs_ears_data,cs_nares,cs_nares_data,cs_mucsmem,cs_ln,cs_neuro,cs_breath,cs_urt,cs_sphep,cs_vomitdia,cs_appetite,cs_ascites,sk_nodules,sk_growths,sk_erythema,sk_pruritis,sk_hyperpig,sk_thick,sk_alopecia,sk_subcut,sk_dx,sk_magwound,sk_tick,sk_flea,sk_lice,sk_ecto,sk_wound,dog_zone2
K278,0,0,0,1,0,0,1,1,G,8-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,1,gs,60,4,0,0,na,na,na,0,na,na,na,na,na,1,34.28571429,1,2,dn,1,dn,5,1,powder,na,5,1,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K279,0,1,0,0,0,1,2,1,MH,8-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,96,5,1,0,na,na,na,0,na,na,na,na,na,1,25.71428571,1,8,dn,na,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K280,0,0,0,0,0,1,1,1,H,8-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,1,dash,132,5,0,0,na,na,0,0,1,na,0,0,0,1,12.85714286,1,1,2,1,dn,5,1,powder,na,6,0,0,0,0,2,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,1,0,1,1,0,1,0,1,1,1
K281,0,0,0,0,0,0,0,0,None,9-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,24,3,0,0,0,0,0,0,0,0,0,0,0,1,51.42857143,dn,8,dn,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,1,1,0,1,0,1
K282,0,1,0,0,0,0,1,1,M,9-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,36,4,0,1,0,na,0,0,0,0,0,0,0,1,8.571428571,1,1,2,0,na,na,na,na,na,na,0,0,0,0,2,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,na,1,0,0,0,0,0,0,1
K283,0,0,0,0,0,1,1,1,H,9-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,120,5,0,1,na,na,na,0,1,na,0,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,1,2,na,na,0,na,0,na,0,na,1,0,0,1,0,0,na,na,0,0,1,0,1,0,normal,0,na,1,0,0,0,0,0,1,1
K284,0,0,0,0,0,0,0,0,None,9-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,4,localxexotic,150,6,0,1,na,na,na,0,1,na,0,0,0,1,4.285714286,1,2,dn,0,na,na,na,na,na,na,0,0,0,0,2,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,0,na,0,0,0,1,1,0,normal,1,na,1,1,0,1,0,1,1,1
K285,0,0,0,0,0,0,0,0,None,9-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,1,rb,8,2,1,0,0,0,0,0,0,0,0,0,0,1,4.285714286,1,1,2,1,17.14285714,dn,1,spoton,na,dn,0,0,0,0,3,3,na,na,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,na,0,0,0,0,0,0,0,1
K300,0,0,0,1,0,0,1,1,G,16-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,1,st,32,4,1,0,0,0,0,0,0,0,0,0,0,1,6,1,1,dn,0,na,na,na,na,na,na,0,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,na,0,0,0,1,0,1,0,1
K301,0,0,0,0,0,1,1,1,H,16-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,1,boxer,72,4,0,0,na,na,na,0,na,na,0,0,0,1,17.14285714,1,1,3,1,25.71428571,5,2,na,oral,3,0,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,1,na,na,0,0,0,0,0,0,normal,0,na,0,0,1,0,0,1,0,1
K302,0,0,0,0,0,0,0,0,None,16-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,5,1,0,1,0,0,0,0,0,0,0,0,0,1,4.285714286,1,8,dn,0,na,na,na,na,na,na,0,0,0,0,3,3,na,3,0,na,0,na,0,na,3,0,0,0,0,0,0,na,0,0,0,0,0,0,normal,0,na,0,0,1,0,0,1,0,1
K303,0,0,0,0,0,0,0,0,None,16-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,1,gs,36,4,1,0,na,na,na,0,na,na,0,0,0,1,4.285714286,1,8,2,1,dn,5,1,solution,na,4,1,0,0,0,2,2,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,na,1,0,0,1,0,1,0,1
K304,1,0,0,0,0,1,2,1,AH,16-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,1,gs,60,4,0,0,na,na,na,0,na,na,0,0,0,1,34.28571429,dn,8,dn,0,na,na,na,na,na,na,0,0,0,0,2,2,na,na,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,na,1,0,0,0,0,0,0,1
K305,0,0,0,1,0,0,1,1,G,18-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,12,2,1,0,0,na,0,0,0,0,0,0,0,1,4.285714286,dn,8,dn,1,dn,5,1,powder,na,5,1,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,na,1,0,1,1,0,1,0,1
K306,0,0,0,1,0,1,2,1,GH,18-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,24,3,1,0,0,na,0,0,na,na,0,0,0,1,8.571428571,1,8,2,0,na,na,na,na,na,na,0,0,0,0,2,2,na,na,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,na,1,0,0,0,0,0,0,1
K307,0,0,0,0,0,0,0,0,None,18-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,1,gs,48,4,0,0,0,na,0,0,na,na,0,0,0,na,na,na,na,na,1,51.42857143,5,2,na,oral,3,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,1,0,0,na,na,0,0,0,1,0,0,normal,0,na,1,0,0,0,0,0,0,1
K308,0,0,0,1,0,0,1,1,G,18-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,1,dob,120,5,0,1,na,na,na,0,na,na,0,0,0,1,12.85714286,1,8,2,0,na,na,na,na,na,na,0,0,0,0,3,5,na,na,0,na,0,na,0,na,3,0,0,1,0,0,na,na,0,0,0,1,0,0,normal,0,na,1,0,0,0,0,0,0,1
K309,0,0,0,0,0,0,0,0,None,19-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,96,5,1,0,1,na,1,1,na,na,0,0,1,1,8.571428571,1,8,2,1,dn,6,1,shampoo,na,dn,1,1,0,1,2,4,na,na,0,na,0,na,0,na,3,0,0,1,0,1,na,na,0,0,0,0,0,0,normal,0,na,0,0,0,0,0,0,0,1
K310,0,1,0,0,0,0,1,1,M,19-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,72,4,0,1,0,na,0,0,na,0,0,0,0,1,25.71428571,1,8,3,1,dn,5,1,powder,na,5,1,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,na,1,0,0,0,0,0,0,1
K311,0,1,0,1,0,0,2,1,MG,19-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,96,5,1,0,0,na,0,0,na,na,0,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,1,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,1,1,0,normal,1,na,1,1,1,1,0,1,1,1
K312,0,0,0,0,1,0,1,1,V,20-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,unknwn,na,na,na,na,na,na,0,na,na,na,na,na,1,12.85714286,dn,8,dn,1,dn,5,1,powder,na,5,1,0,0,0,3,3,na,na,0,na,1,Otitis externa - right ear,0,na,3,na,0,0,0,0,na,na,0,na,na,1,1,na,normal,1,na,1,0,1,1,0,1,0,1
K313,0,0,0,0,0,0,0,0,None,23-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,na,unknwn,unknwn,na,na,na,0,0,0,0,0,0,0,0,0,1,3,1,1,2,0,na,na,na,na,na,na,0,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,1,na,0,0,0,0,0,0,normal,0,na,0,0,0,1,0,1,0,1
K314,0,0,0,1,0,0,1,1,G,29-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,36,4,1,0,na,na,na,0,na,na,0,0,0,1,8.571428571,dn,8,5,1,51.42857143,dn,1,powder,na,5,0,0,0,0,2,3,na,na,0,na,1,dog bite wound with maggot infestation,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,1,na,1,1,1,1,0,1,0,1
K315,0,0,0,1,0,0,1,1,G,29-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,1,gs,66,4,1,0,1,na,1,2,0,na,0,0,0,0,na,na,na,na,1,25.71428571,dn,2,na,oral,3,0,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,1,0,0,na,na,0,0,0,0,0,0,normal,0,na,1,0,0,0,0,0,1,1
K316,0,0,0,0,0,0,0,0,None,29-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,168,6,0,1,na,na,na,0,na,na,0,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,1,0,0,0,normal,0,na,1,0,1,1,0,1,0,1
K317,0,0,0,0,0,0,0,0,None,17-Aug-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",146.8833323,714,2,114.2,146.8833323,21.3,29.2,25.25,92.6,74.5,12,24.92,0,1,1,2,local,72,4,0,1,na,na,0,0,na,na,0,0,0,1,8.571428571,1,1,2,1,4.285714286,1,1,shampoo,na,dn,1,1,1,1,1,1,na,2,0,na,0,na,0,na,1,0,0,1,0,1,na,na,0,0,0,0,1,0,normal,0,na,1,0,0,1,0,1,0,1
K318,0,0,0,0,0,0,0,0,None,17-Aug-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",146.8833323,714,2,114.2,146.8833323,21.3,29.2,25.25,92.6,74.5,12,24.92,0,1,1,2,local,30,4,0,0,0,na,0,0,0,0,0,0,0,na,na,na,na,na,1,dn,5,1,powder,na,5,1,0,0,0,3,3,na,3,0,na,0,na,0,na,3,0,0,0,0,0,0,na,0,0,0,0,0,0,normal,0,na,0,0,1,0,0,1,0,1
K319,0,0,0,1,0,0,1,1,G,18-Aug-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",146.8833323,714,2,114.2,146.8833323,21.3,29.2,25.25,92.6,74.5,12,24.92,0,1,1,2,local,144,6,1,0,na,na,na,0,na,na,0,0,0,1,12.85714286,1,1,dn,1,dn,dn,1,"powder, solution",na,"5, 6",0,0,0,0,2,2,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,1,0,0,0,normal,0,na,1,1,1,1,0,1,1,1
K320,0,0,0,1,0,1,2,1,GH,18-Aug-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",146.8833323,714,2,114.2,146.8833323,21.3,29.2,25.25,92.6,74.5,12,24.92,0,1,1,2,local,84,5,1,0,na,na,0,0,na,na,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,na,0,0,0,0,0,normal,0,na,1,0,0,1,0,1,1,1
K321,0,0,0,1,0,0,1,1,G,18-Aug-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",146.8833323,714,2,114.2,146.8833323,21.3,29.2,25.25,92.6,74.5,12,24.92,0,1,1,2,local,84,5,1,0,na,na,na,0,1,na,0,0,0,0,na,na,na,na,1,1,1,2,na,inject,2,1,1,1,1,1,2,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,1,increased,1,na,1,0,0,1,0,1,0,1
K322-1,0,0,0,1,0,1,2,1,GH,11-Sep-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",227.3666658,714,2,219.1,136.4000003,21.6,28,24.8,93.1,81.7,23,24.81,0,1,1,na,unknwn,unknwn,na,na,na,na,na,na,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unknwn,na,na,na,0,na,na,0,0,0,1
K322-2,0,0,0,1,0,0,1,1,G,11-Sep-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",227.3666658,714,2,219.1,136.4000003,21.6,28,24.8,93.1,81.7,23,24.81,0,1,1,1,rot,60,4,na,0,na,na,na,0,0,0,0,0,0,0,na,na,na,na,1,dn,5,1,powder,na,5,1,0,0,0,3,3,na,na,0,na,0,na,0,na,1,0,0,0,1,1,na,na,0,0,0,0,0,0,normal,0,na,0,0,0,0,0,0,0,1
K323,0,1,0,0,0,0,1,1,M,11-Sep-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",227.3666658,714,2,219.1,136.4000003,21.6,28,24.8,93.1,81.7,23,24.81,0,1,1,2,local,156,6,1,0,na,na,na,0,1,na,na,0,0,1,8.571428571,1,2,dn,0,na,na,na,na,na,na,0,0,0,0,1,2,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,1,1,0,normal,1,na,1,0,0,1,0,1,1,1
K324,0,0,0,1,0,0,1,1,G,11-Sep-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",227.3666658,714,2,219.1,136.4000003,21.6,28,24.8,93.1,81.7,23,24.81,0,1,1,2,local,120,5,1,0,na,na,na,0,na,na,na,0,0,0,na,na,na,na,1,4.285714286,dn,1,powder,na,5,0,0,1,1,2,4,na,na,0,na,0,na,0,na,3,0,0,1,0,0,1,na,0,0,0,0,0,0,normal,0,na,0,0,0,1,0,1,0,1
P001,0,0,0,1,0,1,2,1,GH,1-Feb-21,sri_laanka,80.971507400,8.132993400,"Animal Clinic, Medirigiriya",30.52500008,131,3,34.5,17.92499995,22.2,31.5,26.85,70.5,70.5,5,27.12,1,2,0,2,local,120,5,1,0,0,0,0,0,1,0,0,0,0,1,4.285714286,1,2,2,1,4.285714286,2,1,solution,na,4,1,1,1,1,2,3,39.7,1,1,eye opacity +,0,na,0,na,2,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,na,0,0,1,1,0,1,0,3
P002,1,0,0,0,1,1,3,1,AVH,1-Feb-21,sri_laanka,80.971507400,8.132993400,"Animal Clinic, Medirigiriya",30.52500008,131,3,34.5,17.92499995,22.2,31.5,26.85,70.5,70.5,5,27.12,1,2,0,2,local,8,2,1,1,0,0,0,0,0,0,0,0,0,1,12.85714286,1,2,2,0,na,na,na,na,na,na,0,0,0,0,3,3,38.3,3,0,na,0,na,0,na,3,0,0,0,0,0,1,na,0,0,0,0,0,0,normal,0,na,0,0,1,1,0,1,0,3
P003,0,0,0,1,0,1,2,1,GH,1-Feb-21,sri_laanka,80.971507400,8.132993400,"Animal Clinic, Medirigiriya",30.52500008,131,3,34.5,17.92499995,22.2,31.5,26.85,70.5,70.5,5,27.12,1,2,0,2,local,18,3,0,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,1,12.85714286,7,1,solution,na,4,0,0,1,1,3,3,38.4,3,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,na,0,0,1,1,0,1,0,3
P004,0,0,0,1,0,0,1,1,G,2-Feb-21,sri_laanka,80.971507400,8.132993400,"Animal Clinic, Medirigiriya",30.52500008,131,3,34.5,17.92499995,22.2,31.5,26.85,70.5,70.5,5,27.12,1,2,0,2,local,27,4,0,0,0,0,0,0,0,0,1,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,1,2,na,na,0,na,0,na,0,na,3,1,0,0,0,0,na,na,0,na,0,0,1,0,normal,1,na,1,0,1,1,0,1,0,3
P005,0,0,0,1,0,0,1,1,G,2-Feb-21,sri_laanka,80.971507400,8.132993400,"Animal Clinic, Medirigiriya",30.52500008,131,3,34.5,17.92499995,22.2,31.5,26.85,70.5,70.5,5,27.12,1,2,0,2,local,48,4,1,0,0,0,0,0,0,0,0,0,0,1,8.571428571,dn,8,2,1,25.71428571,3,1,"powder, solution",na,4,0,0,0,0,3,3,39.3,1,na,na,na,na,na,na,2,1,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,na,0,0,1,1,0,1,0,3
P006,0,0,0,0,1,1,2,1,VH,3-Feb-21,sri_laanka,80.971507400,8.132993400,"Animal Clinic, Medirigiriya",30.52500008,131,3,34.5,17.92499995,22.2,31.5,26.85,70.5,70.5,5,27.12,1,2,0,2,local,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1.428571429,1,1,2,0,na,na,na,na,na,na,0,0,0,0,2,2,40.1,1,1,conjuctivitis,0,na,0,na,3,0,0,1,1,0,na,na,0,0,0,0,0,0,normal,0,na,0,0,1,1,0,1,0,3
P007,1,0,0,1,0,1,3,1,AGH,5-Feb-21,sri_laanka,80.971507400,8.132993400,"Animal Clinic, Medirigiriya",30.52500008,131,3,34.5,17.92499995,22.2,31.5,26.85,70.5,70.5,5,27.12,1,2,0,2,local,72,4,0,1,0,0,0,0,1,0,0,0,0,1,21.42857143,1,1,3,0,na,na,na,na,na,na,0,0,0,0,3,5,38,3,0,na,1,"Aural haematoma, Otitis externa",na,na,3,0,0,0,0,0,na,na,0,0,0,1,1,0,normal,1,na,1,0,1,1,0,1,0,3
P008,0,0,0,1,0,0,1,1,G,5-Feb-21,sri_laanka,80.971507400,8.132993400,"Animal Clinic, Medirigiriya",30.52500008,131,3,34.5,17.92499995,22.2,31.5,26.85,70.5,70.5,5,27.12,1,2,0,2,local,36,4,1,0,0,0,0,0,0,0,0,0,0,1,4.285714286,1,1,2,1,8.571428571,2,1,solution,na,4,1,1,1,1,3,3,38.6,3,0,na,0,na,0,na,3,0,0,0,0,0,0,na,0,0,0,0,0,0,normal,0,na,0,0,1,1,0,1,0,3
P009,0,0,1,1,0,0,2,1,EG,6-Feb-21,sri_laanka,80.971507400,8.132993400,"Animal Clinic, Medirigiriya",30.52500008,131,3,34.5,17.92499995,22.2,31.5,26.85,70.5,70.5,5,27.12,1,2,0,1,gs,22,3,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2,1,2,3,1,solution,na,4,1,0,1,1,3,3,40.8,1,0,na,0,na,na,na,1,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,1,na,1,0,1,1,0,1,0,3
P010,0,0,0,0,0,1,1,1,H,13-Feb-21,sri_laanka,80.971507400,8.132993400,"Animal Clinic, Medirigiriya",30.52500008,131,3,34.5,17.92499995,22.2,31.5,26.85,70.5,70.5,5,27.12,1,2,0,2,local,72,4,0,1,0,0,0,0,0,0,0,0,0,1,17.14285714,1,6,2,1,4.285714286,2,1,solution,na,4,1,1,1,1,3,4,37.9,2,0,na,1,Aural haematoma,0,na,3,0,0,1,1,0,na,na,0,0,0,0,0,0,normal,0,na,0,0,1,0,0,1,0,3
P011,0,0,0,0,1,0,1,1,V,31-Jan-21,sri_laanka,80.971507400,8.132993400,"Animal Clinic, Medirigiriya",445.7999988,131,3,453.6,388.249999,22.7,29.6,26.15,82.5,82.5,20,26.2,1,2,0,1,gr,8,2,1,0,0,0,0,0,1,0,1,0,0,1,8.571428571,1,1,2,1,12.85714286,2,1,spoton,na,1,1,1,1,1,3,3,39.7,1,0,na,0,na,0,na,3,1,0,0,0,0,na,na,0,0,0,0,1,0,normal,0,na,1,0,1,1,0,1,0,3
P012,0,0,1,1,0,0,2,1,EG,31-Jan-21,sri_laanka,80.971507400,8.132993400,"Animal Clinic, Medirigiriya",445.7999988,131,3,453.6,388.249999,22.7,29.6,26.15,82.5,82.5,20,26.2,1,2,0,2,local,24,3,0,0,na,na,na,0,1,na,0,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,2,2,na,na,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,0,1,0,normal,1,na,1,0,1,1,0,1,0,3
P013,0,0,0,1,0,0,1,1,G,31-Jan-21,sri_laanka,80.971507400,8.132993400,"Animal Clinic, Medirigiriya",445.7999988,131,3,453.6,388.249999,22.7,29.6,26.15,82.5,82.5,20,26.2,1,2,0,2,local,7,2,1,0,0,0,0,0,0,0,0,0,0,1,12.85714286,1,2,dn,1,2,1,1,powder,na,5,1,1,1,1,3,3,na,3,0,na,0,na,0,na,3,0,0,0,0,0,0,na,0,0,0,0,0,0,normal,0,na,0,0,1,1,0,1,0,3
P014,0,0,1,0,0,0,1,1,E,1-Feb-21,sri_laanka,80.971507400,8.132993400,"Animal Clinic, Medirigiriya",30.52500008,131,3,34.5,17.92499995,22.2,31.5,26.85,70.5,70.5,5,27.12,1,2,0,1,gs,32,4,1,0,0,0,0,0,0,0,1,0,0,1,4.285714286,1,1,3,1,34.28571429,2,1,spoton,na,1,0,1,0,1,2,2,40.8,1,0,na,0,na,0,na,3,1,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,na,0,0,1,0,0,1,0,3
P015,0,0,0,1,0,1,2,1,GH,1-Feb-21,sri_laanka,80.971507400,8.132993400,"Animal Clinic, Medirigiriya",30.52500008,131,3,34.5,17.92499995,22.2,31.5,26.85,70.5,70.5,5,27.12,1,2,0,2,local,24,3,1,0,0,0,1,na,0,0,0,0,0,1,77.14285714,1,2,dn,0,na,na,na,na,na,na,0,0,0,0,1,1,35.6,2,0,na,0,na,0,na,1,1,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,na,0,0,1,1,0,1,0,3
P016,0,0,0,0,0,1,1,1,H,1-Feb-21,sri_laanka,80.971507400,8.132993400,"Animal Clinic, Medirigiriya",30.52500008,131,3,34.5,17.92499995,22.2,31.5,26.85,70.5,70.5,5,27.12,1,2,0,1,gs,10,2,0,0,0,0,0,0,1,0,1,0,0,1,8.571428571,1,1,2,1,17.14285714,2,1,spoton,na,1,1,1,0,1,3,3,39.7,1,0,na,0,na,0,na,2,0,0,0,1,0,na,na,0,0,0,0,1,0,normal,1,na,1,0,1,1,0,1,0,3
P017,0,1,0,1,0,1,3,1,MGH,2-Feb-21,sri_laanka,80.971507400,8.132993400,"Animal Clinic, Medirigiriya",30.52500008,131,3,34.5,17.92499995,22.2,31.5,26.85,70.5,70.5,5,27.12,1,2,0,2,local,18,3,0,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,1,dn,7,1,powder,na,5,1,0,0,0,3,3,39.3,1,1,conjuctivitis,0,na,0,na,3,0,0,1,1,0,1,na,0,0,0,0,0,0,normal,0,na,0,0,1,1,0,1,0,3
